Q0045	MT-CO1
YDR477W	PRKCZ
YDR477W	PRKD1
YDR477W	PRKD2
YDR477W	PRKD3
YDR477W	PRKG1
YDR477W	PRKG2
YDR477W	PRKX
YDR477W	PRPF4B
YDR477W	PSKH1
YDR477W	PTK2B
YDR477W	PTK6
YDR477W	PTK7
YDR477W	RAF1
YDR477W	RET
YDR477W	RIPK1
YDR477W	RIPK2
YDR477W	RIPK3
YDR477W	RNASEL
YDR477W	ROCK1
YDR477W	ROCK2
YDR477W	ROR2
YDR477W	ROS1
YDR477W	RPS6KA1
YDR477W	RPS6KA2
YDR477W	RPS6KA3
YDR477W	RPS6KA4
YDR477W	RPS6KA5
YDR477W	RPS6KA6
YDR477W	RPS6KB1
YDR477W	RPS6KB2
YDR477W	RPS6KC1
YDR477W	RYK
YDR477W	SCYL3
YDR477W	SGK1
YDR477W	SGK2
YDR477W	SGK3
YDR477W	SIK1
YDR477W	SIK2
YDR477W	SIK3
YDR477W	SNRK
YDR477W	SRC
YDR477W	SRPK1
YDR477W	SRPK2
YDR477W	SRPK3
YDR477W	STK10
YDR477W	STK11
YDR477W	STK17A
YDR477W	STK17B
YDR477W	STK24
YDR477W	STK25
YDR477W	STK3
YDR477W	STK36
YDR477W	STK38
YDR477W	STK38L
YDR477W	STK39
YDR477W	STK4
YDR477W	SYK
YDR477W	TAOK1
YDR477W	TAOK3
YDR477W	TEC
YDR477W	TEK
YDR477W	TESK2
YDR477W	TGFBR1
YDR477W	TGFBR2
YDR477W	TIE1
YDR477W	TLK1
YDR477W	TLK2
YDR477W	TNIK
YDR477W	TNK1
YDR477W	TNNI3K
YDR477W	TP53RK
YDR477W	TRIB3
YDR477W	TSSK1B
YDR477W	TSSK2
YDR477W	TSSK3
YDR477W	TSSK4
YDR477W	TSSK6
YDR477W	TXK
YDR477W	TYK2
YDR477W	TYRO3
YDR477W	ULK1
YDR477W	ULK2
YDR477W	VRK1
YDR477W	VRK2
YDR477W	WNK1
YDR477W	WNK2
YDR477W	WNK3
YDR477W	WNK4
YDR477W	ZAP70
YDR486C	CHMP7
YDR488C	EML4
YDR488C	LYST
YDR488C	PAFAH1B1
YDR490C	AAK1
YDR490C	ABL1
YDR490C	ACVR1
YDR490C	ACVR1B
YDR490C	ACVR1C
YDR490C	ACVRL1
YDR490C	AKT1
YDR490C	AKT3
YDR490C	ARAF
YDR490C	AURKA
YDR490C	AURKC
YDR490C	BMPR1A
YDR490C	BMPR1B
YDR490C	BMX
YDR490C	BRAF
YDR490C	BRSK1
YDR490C	BRSK2
YDR490C	BTK
YDR490C	CAMK1
YDR490C	CAMK2A
YDR490C	CAMK2B
YDR490C	CAMK2D
YDR490C	CAMK2G
YDR490C	CAMK4
YDR490C	CAMKK2
YDR490C	CDC42BPA
YDR490C	CDC42BPB
YDR490C	CDC42BPG
YDR490C	CDK11A
YDR490C	CDK11B
YDR490C	CDK16
YDR490C	CDK17
YDR490C	CDK18
YDR490C	CDK4
YDR490C	CDK6
YDR490C	CDK9
YDR490C	CDKL1
YDR490C	CDKL5
YDR490C	CHUK
YDR490C	CLK2
YDR490C	CLK3
YDR490C	CSK
YDR490C	CSNK1A1
YDR490C	CSNK1D
YDR490C	CSNK1E
YDR490C	CSNK1G2
YDR490C	CSNK2A1
YDR490C	DAPK1
YDR490C	DAPK2
YDR490C	DAPK3
YDR490C	DCLK1
YDR490C	DMPK
YDR490C	DYRK1A
YDR490C	DYRK1B
YDR490C	DYRK2
YDR490C	DYRK3
YDR490C	DYRK4
YDR490C	EIF2AK2
YDR490C	EIF2AK3
YDR490C	EIF2AK4
YDR490C	EPHB2
YDR490C	ERBB2
YDR490C	ERN1
YDR490C	ERN2
YDR490C	FER
YDR490C	FES
YDR490C	FGFR1
YDR490C	FGR
YDR490C	FRK
YDR490C	FYN
YDR490C	GSG2
YDR490C	GSK3A
YDR490C	GSK3B
YDR490C	HCK
YDR490C	HIPK3
YDR490C	ICK
YDR490C	IGF1R
YDR490C	IKBKB
YDR490C	IKBKE
YDR490C	ILK
YDR490C	IRAK1
YDR490C	IRAK2
YDR490C	IRAK3
YDR490C	JAK1
YDR490C	JAK2
YDR490C	JAK3
YDR490C	KALRN
YDR490C	KSR1
YDR490C	LATS1
YDR490C	LATS2
YDR490C	LCK
YDR490C	LIMK1
YDR490C	LMTK2
YDR490C	LTK
YDR490C	LYN
YDR490C	MAK
YDR490C	MAP2K2
YDR490C	MAP3K1
YDR490C	MAP3K11
YDR490C	MAP3K12
YDR490C	MAP3K13
YDR490C	MAP3K2
YDR490C	MAP3K6
YDR490C	MAP3K8
YDR490C	MAP3K9
YDR490C	MAP4K1
YDR490C	MAP4K2
YDR490C	MAP4K3
YDR490C	MAP4K4
YDR490C	MAP4K5
YDR490C	MAPK3
YDR490C	MAPK4
YDR490C	MAPK6
YDR490C	MAPKAPK2
YDR490C	MARK1
YDR490C	MARK2
YDR490C	MARK4
YDR490C	MAST1
YDR490C	MAST2
YDR490C	MATK
YDR490C	MERTK
YDR490C	MINK1
YDR490C	MKNK1
YDR490C	MKNK2
YDR490C	MLK4
YDR490C	MLTK
YDR490C	MOK
YDR490C	MST4
YDR490C	MYLK
YDR490C	MYLK3
YDR490C	NEK11
YDR490C	NEK2
YDR490C	NEK3
YDR490C	NEK4
YDR490C	NEK6
YDR490C	NEK7
YDR490C	NLK
YDR490C	NTRK1
YDR490C	NUAK2
YDR490C	OXSR1
YDR490C	PAK1
YDR490C	PAK2
YDR490C	PASK
YDR490C	PBK
YDR490C	PDPK1
YDR490C	PHKG2
YDR490C	PIK3R4
YDR490C	PIM1
YDR490C	PIM2
YDR490C	PIM3
YDR490C	PINK1
YDR490C	PKN1
YDR490C	PKN2
YDR490C	PKN3
YDR490C	PLK1
YDR490C	PLK2
YDR490C	PLK3
YDR490C	PLK4
YDR490C	PRKAA1
YDR490C	PRKAA2
YDR490C	PRKACA
YDR490C	PRKACB
YDR490C	PRKCA
YDR490C	PRKCB
YDR490C	PRKCD
YDR490C	PRKCE
YDR490C	PRKCG
YDR490C	PRKCH
YDR490C	PRKCI
YDR490C	PRKCQ
YDR490C	PRKCZ
YDR490C	PRKD2
YDR490C	PRKD3
YDR490C	PRKG1
YDR490C	PRKG2
YDR490C	PRPF4B
YDR490C	PSKH1
YDR490C	PTK2B
YDR490C	PTK6
YDR490C	RAF1
YDR490C	RET
YDR490C	RNASEL
YDR490C	ROCK1
YDR490C	ROCK2
YDR490C	ROS1
YDR490C	RPS6KA4
YDR490C	RPS6KA5
YDR490C	RPS6KB1
YDR490C	SCYL3
YDR490C	SGK1
YDR490C	SGK2
YDR490C	SGK3
YDR490C	SIK1
YDR490C	SIK2
YDR490C	SIK3
YDR490C	SNRK
YDR490C	SRPK1
YDR490C	SRPK2
YDR490C	SRPK3
YDR490C	STK10
YDR490C	STK11
YDR490C	STK17A
YDR490C	STK17B
YDR490C	STK24
YDR490C	STK3
YDR490C	STK36
YDR490C	STK38
YDR490C	STK38L
YDR490C	STK39
YDR490C	STK4
YDR490C	SYK
YDR490C	TAOK1
YDR490C	TAOK3
YDR490C	TEC
YDR490C	TESK2
YDR490C	TGFBR1
YDR490C	TGFBR2
YDR490C	TLK1
YDR490C	TLK2
YDR490C	TNIK
YDR490C	TNK1
YDR490C	TNK2
YDR490C	TNNI3K
YDR490C	TP53RK
YDR490C	TRIB3
YDR490C	TSSK1B
YDR490C	TSSK2
YDR490C	TSSK3
YDR490C	TSSK4
YDR490C	TSSK6
YDR490C	TXK
YDR490C	TYK2
YDR490C	ULK1
YDR490C	VRK1
YDR490C	VRK2
YDR490C	WNK1
YDR490C	WNK2
YDR490C	WNK3
YDR490C	WNK4
YDR490C	ZAP70
YDR500C	RPL37
YDR502C	MAT1A
YDR502C	MAT2A
YDR503C	PPAP2A
YDR503C	PPAP2B
YDR503C	PPAP2C
YDR503C	SGMS1
YDR503C	SGMS2
YDR503C	SGPP1
YDR503C	SGPP2
YDR507C	AAK1
YDR507C	ACVR1
YDR507C	ACVR1B
YDR507C	ACVR1C
YDR507C	ACVRL1
YDR507C	AKT1
YDR507C	AKT3
YDR507C	ARAF
YDR507C	AURKA
YDR507C	AURKC
YDR507C	BMPR1A
YDR507C	BMPR1B
YDR507C	BMX
YDR507C	BRAF
YDR507C	BRSK1
YDR507C	BRSK2
YDR507C	BTK
YDR507C	CAMK1
YDR507C	CAMK2A
YDR507C	CAMK2B
YDR507C	CAMK2D
YDR507C	CAMK2G
YDR507C	CAMK4
YDR507C	CAMKK2
YDR507C	CDC42BPA
YDR507C	CDC42BPB
YDR507C	CDC42BPG
YDR507C	CDK11A
YDR507C	CDK11B
YDR507C	CDK16
YDR507C	CDK17
YDR507C	CDK18
YDR507C	CDK4
YDR507C	CDK6
YDR507C	CDK9
YDR507C	CDKL1
YDR507C	CDKL5
YDR507C	CHUK
YDR507C	CLK2
YDR507C	CLK3
YDR507C	CSK
YDR507C	CSNK1A1
YDR507C	CSNK1D
YDR507C	CSNK1E
YDR507C	CSNK1G2
YDR507C	CSNK2A1
YDR507C	DAPK1
YDR507C	DAPK2
YDR507C	DAPK3
YDR507C	DCLK1
YDR507C	DMPK
YDR507C	DYRK1A
YDR507C	DYRK1B
YDR507C	DYRK2
YDR507C	DYRK3
YDR507C	DYRK4
YDR507C	EIF2AK2
YDR507C	EIF2AK3
YDR507C	EIF2AK4
YDR507C	EPHB2
YDR507C	ERBB2
YDR507C	ERN1
YDR507C	ERN2
YDR507C	FER
YDR507C	FES
YDR507C	FGFR1
YDR507C	FGR
YDR507C	FRK
YDR507C	FYN
YDR507C	GSG2
YDR507C	GSK3A
YDR507C	GSK3B
YDR507C	HCK
YDR507C	HIPK3
YDR507C	ICK
YDR507C	IGF1R
YDR507C	IKBKB
YDR507C	IKBKE
YDR507C	ILK
YDR507C	IRAK1
YDR507C	IRAK2
YDR507C	IRAK3
YDR507C	JAK1
YDR507C	JAK2
YDR507C	JAK3
YDR507C	KALRN
YDR507C	KSR1
YDR507C	LATS1
YDR507C	LATS2
YDR507C	LCK
YDR507C	LIMK1
YDR507C	LMTK2
YDR507C	LTK
YDR507C	LYN
YDR507C	MAK
YDR507C	MAP2K2
YDR507C	MAP3K1
YDR507C	MAP3K11
YDR507C	MAP3K12
YDR507C	MAP3K13
YDR507C	MAP3K2
YDR507C	MAP3K6
YDR507C	MAP3K8
YDR507C	MAP3K9
YDR507C	MAP4K1
YDR507C	MAP4K2
YDR507C	MAP4K3
YDR507C	MAP4K4
YDR507C	MAP4K5
YDR507C	MAPK3
YDR507C	MAPK4
YDR507C	MAPK6
YDR507C	MAPKAPK2
YDR507C	MARK1
YDR507C	MARK2
YDR507C	MARK4
YDR507C	MAST1
YDR507C	MAST2
YDR507C	MATK
YDR507C	MERTK
YDR507C	MINK1
YDR507C	MKNK1
YDR507C	MKNK2
YDR507C	MLK4
YDR507C	MLTK
YDR507C	MOK
YDR507C	MST4
YDR507C	MYLK
YDR507C	MYLK3
YDR507C	NEK11
YDR507C	NEK2
YDR507C	NEK3
YDR507C	NEK4
YDR507C	NEK6
YDR507C	NEK7
YDR507C	NLK
YDR507C	NTRK1
YDR507C	NUAK2
YDR507C	OXSR1
YDR507C	PAK1
YDR507C	PAK2
YDR507C	PASK
YDR507C	PBK
YDR507C	PDPK1
YDR507C	PHKG2
YDR507C	PIK3R4
YDR507C	PIM1
YDR507C	PIM2
YDR507C	PIM3
YDR507C	PINK1
YDR507C	PKN1
YDR507C	PKN2
YDR507C	PKN3
YDR507C	PLK1
YDR507C	PLK2
YDR507C	PLK3
YDR507C	PLK4
YDR507C	PRKAA1
YDR507C	PRKAA2
YDR507C	PRKACA
YDR507C	PRKACB
YDR507C	PRKCA
YDR507C	PRKCB
YDR507C	PRKCD
YDR507C	PRKCE
YDR507C	PRKCG
YDR507C	PRKCH
YDR507C	PRKCI
YDR507C	PRKCQ
YDR507C	PRKCZ
YDR507C	PRKD2
YDR507C	PRKD3
YDR507C	PRKG1
YDR507C	PRKG2
YDR507C	PRPF4B
YDR507C	PSKH1
YDR507C	PTK2B
YDR507C	PTK6
YDR507C	RAF1
YDR507C	RET
YDR507C	RNASEL
YDR507C	ROCK1
YDR507C	ROCK2
YDR507C	ROS1
YDR507C	RPS6KA4
YDR507C	RPS6KA5
YDR507C	RPS6KB1
YDR507C	SCYL3
YDR507C	SGK1
YDR507C	SGK2
YDR507C	SGK3
YDR507C	SIK1
YDR507C	SIK2
YDR507C	SIK3
YDR507C	SNRK
YDR507C	SRPK1
YDR507C	SRPK2
YDR507C	SRPK3
YDR507C	STK10
YDR507C	STK11
YDR507C	STK17A
YDR507C	STK17B
YDR507C	STK24
YDR507C	STK3
YDR507C	STK36
YDR507C	STK38
YDR507C	STK38L
YDR507C	STK39
YDR507C	STK4
YDR507C	SYK
YDR507C	TAOK1
YDR507C	TAOK3
YDR507C	TEC
YDR507C	TESK2
YDR507C	TGFBR1
YDR507C	TGFBR2
YDR507C	TLK1
YDR507C	TLK2
YDR507C	TNIK
YDR507C	TNK1
YDR507C	TNNI3K
YDR507C	TP53RK
YDR507C	TRIB3
YDR507C	TSSK1B
YDR507C	TSSK2
YDR507C	TSSK3
YDR507C	TSSK4
YDR507C	TSSK6
YDR507C	TXK
YDR507C	TYK2
YDR507C	ULK1
YDR507C	VRK1
YDR507C	VRK2
YDR507C	WNK1
YDR507C	WNK2
YDR507C	WNK3
YDR507C	WNK4
YDR507C	ZAP70
YDR508C	SLC7A1
YDR508C	SLC7A10
YDR508C	SLC7A11
YDR508C	SLC7A2
YDR508C	SLC7A3
YDR508C	SLC7A5
YDR508C	SLC7A6
YDR508C	SLC7A7
YDR508C	SLC7A8
YDR508C	SLC7A9
YDR510W	SUMO1
YDR510W	SUMO2
YDR510W	SUMO3
YDR510W	SUMO4
YDR515W	LARP6
YDR518W	ERP44
YDR518W	P4HB
YDR518W	PDIA2
YDR518W	PDIA3
YDR518W	PDIA5
YDR518W	PDIA6
YDR518W	QSOX1
YDR523C	AAK1
YDR523C	ACVR1
YDR523C	ACVR1B
YDR523C	ACVR1C
YDR523C	ACVRL1
YDR523C	AKT1
YDR523C	AKT3
YDR523C	ARAF
YDR523C	AURKA
YDR523C	AURKC
YDR523C	BMPR1A
YDR523C	BMPR1B
YDR523C	BMX
YDR523C	BRAF
YDR523C	BRSK1
YDR523C	BRSK2
YDR523C	BTK
YDR523C	CAMK1
YDR523C	CAMK2A
YDR523C	CAMK2B
YDR523C	CAMK2D
YDR523C	CAMK2G
YDR523C	CAMK4
YDR523C	CAMKK2
YDR523C	CDC42BPA
YDR523C	CDC42BPB
YDR523C	CDC42BPG
YDR523C	CDK11A
YDR523C	CDK11B
YDR523C	CDK16
YDR523C	CDK17
YDR523C	CDK18
YDR523C	CDK4
YDR523C	CDK6
YDR523C	CDK9
YDR523C	CDKL1
YDR523C	CDKL5
YDR523C	CHUK
YDR523C	CLK2
YDR523C	CLK3
YDR523C	CSK
YDR523C	CSNK1A1
YDR523C	CSNK1D
YDR523C	CSNK1E
YDR523C	CSNK1G2
YDR523C	CSNK2A1
YDR523C	DAPK1
YDR523C	DAPK2
YDR523C	DAPK3
YDR523C	DCLK1
YDR523C	DMPK
YDR523C	DYRK1A
YDR523C	DYRK1B
YDR523C	DYRK2
YDR523C	DYRK3
YDR523C	DYRK4
YDR523C	EIF2AK2
YDR523C	EIF2AK3
YDR523C	EIF2AK4
YDR523C	EPHB2
YDR523C	ERBB2
YDR523C	ERN1
YDR523C	ERN2
YDR523C	FER
YDR523C	FES
YDR523C	FGFR1
YDR523C	FGR
YDR523C	FRK
YDR523C	FYN
YDR523C	GSG2
YDR523C	GSK3A
YDR523C	GSK3B
YDR523C	HCK
YDR523C	HIPK3
YDR523C	ICK
YDR523C	IGF1R
YDR523C	IKBKB
YDR523C	IKBKE
YDR523C	ILK
YDR523C	IRAK1
YDR523C	IRAK2
YDR523C	IRAK3
YDR523C	JAK1
YDR523C	JAK2
YDR523C	JAK3
YDR523C	KALRN
YDR523C	KSR1
YDR523C	LATS1
YDR523C	LATS2
YDR523C	LCK
YDR523C	LIMK1
YDR523C	LMTK2
YDR523C	LTK
YDR523C	LYN
YDR523C	MAK
YDR523C	MAP2K2
YDR523C	MAP3K1
YDR523C	MAP3K11
YDR523C	MAP3K12
YDR523C	MAP3K13
YDR523C	MAP3K2
YDR523C	MAP3K6
YDR523C	MAP3K8
YDR523C	MAP3K9
YDR523C	MAP4K1
YDR523C	MAP4K2
YDR523C	MAP4K3
YDR523C	MAP4K4
YDR523C	MAP4K5
YDR523C	MAPK3
YDR523C	MAPK4
YDR523C	MAPK6
YDR523C	MAPKAPK2
YDR523C	MARK1
YDR523C	MARK2
YDR523C	MARK4
YDR523C	MAST1
YDR523C	MAST2
YDR523C	MATK
YDR523C	MERTK
YDR523C	MINK1
YDR523C	MKNK1
YDR523C	MKNK2
YDR523C	MLK4
YDR523C	MLTK
YDR523C	MOK
YDR523C	MST4
YDR523C	MYLK
YDR523C	MYLK3
YDR523C	NEK11
YDR523C	NEK2
YDR523C	NEK3
YDR523C	NEK4
YDR523C	NEK6
YDR523C	NEK7
YDR523C	NLK
YDR523C	NTRK1
YDR523C	NUAK2
YDR523C	OXSR1
YDR523C	PAK1
YDR523C	PAK2
YDR523C	PASK
YDR523C	PBK
YDR523C	PDPK1
YDR523C	PHKG2
YDR523C	PIK3R4
YDR523C	PIM1
YDR523C	PIM2
YDR523C	PIM3
YDR523C	PINK1
YDR523C	PKN1
YDR523C	PKN2
YDR523C	PKN3
YDR523C	PLK1
YDR523C	PLK2
YDR523C	PLK3
YDR523C	PLK4
YDR523C	PRKAA1
YDR523C	PRKAA2
YDR523C	PRKACA
YDR523C	PRKACB
YDR523C	PRKCA
YDR523C	PRKCB
YDR523C	PRKCD
YDR523C	PRKCE
YDR523C	PRKCG
YDR523C	PRKCH
YDR523C	PRKCI
YDR523C	PRKCQ
YDR523C	PRKCZ
YDR523C	PRKD2
YDR523C	PRKD3
YDR523C	PRKG1
YDR523C	PRKG2
YDR523C	PRPF4B
YDR523C	PSKH1
YDR523C	PTK2B
YDR523C	PTK6
YDR523C	RAF1
YDR523C	RET
YDR523C	RNASEL
YDR523C	ROCK1
YDR523C	ROCK2
YDR523C	ROS1
YDR523C	RPS6KA4
YDR523C	RPS6KA5
YDR523C	RPS6KB1
YDR523C	SCYL3
YDR523C	SGK1
YDR523C	SGK2
YDR523C	SGK3
YDR523C	SIK1
YDR523C	SIK2
YDR523C	SIK3
YDR523C	SNRK
YDR523C	SRPK1
YDR523C	SRPK2
YDR523C	SRPK3
YDR523C	STK10
YDR523C	STK11
YDR523C	STK17A
YDR523C	STK17B
YDR523C	STK24
YDR523C	STK3
YDR523C	STK36
YDR523C	STK38
YDR523C	STK38L
YDR523C	STK39
YDR523C	STK4
YDR523C	SYK
YDR523C	TAOK1
YDR523C	TAOK3
YDR523C	TEC
YDR523C	TESK2
YDR523C	TGFBR1
YDR523C	TGFBR2
YDR523C	TLK1
YDR523C	TLK2
YDR523C	TNIK
YDR523C	TNK1
YDR523C	TNNI3K
YDR523C	TP53RK
YDR523C	TRIB3
YDR523C	TSSK1B
YDR523C	TSSK2
YDR523C	TSSK3
YDR523C	TSSK4
YDR523C	TSSK6
YDR523C	TXK
YDR523C	TYK2
YDR523C	ULK1
YDR523C	VRK1
YDR523C	VRK2
YDR523C	WNK1
YDR523C	WNK2
YDR523C	WNK3
YDR523C	WNK4
YDR523C	ZAP70
YDR529C	UQCRB
YDR531W	PANK1
YDR531W	PANK2
YDR531W	PANK3
YDR531W	PANK4
YDR536W	MFSD10
YEL002C	DDOST
YEL004W	SLC35A3
YEL004W	SLC35B4
YEL006W	MTCH1
YEL006W	MTCH2
YEL006W	SLC25A1
YEL006W	SLC25A10
YEL006W	SLC25A11
YEL006W	SLC25A13
YEL006W	SLC25A14
YEL006W	SLC25A15
YEL006W	SLC25A16
YEL006W	SLC25A17
YEL006W	SLC25A19
YEL006W	SLC25A20
YEL006W	SLC25A22
YEL006W	SLC25A26
YEL006W	SLC25A27
YEL006W	SLC25A3
YEL006W	SLC25A30
YEL006W	SLC25A32
YEL006W	SLC25A33
YEL006W	SLC25A34
YEL006W	SLC25A35
YEL006W	SLC25A36
YEL006W	SLC25A37
YEL006W	SLC25A38
YEL006W	SLC25A39
YEL006W	SLC25A4
YEL006W	SLC25A45
YEL006W	SLC25A46
YEL006W	SLC25A47
YEL006W	SLC25A48
YEL006W	SLC25A5
YEL006W	SLC25A51
YEL006W	SLC25A52
YEL006W	SLC25A53
YEL006W	UCP2
YEL009C	ATF2
YEL009C	ATF5
YEL009C	ATF6
YEL009C	CEBPG
YEL009C	CREB3
YEL009C	FOS
YEL009C	FOSL1
YEL009C	FOSL2
YEL009C	JUNB
YEL009C	JUND
YEL009C	NFE2
YEL009C	TEF
YEL011W	GBE1
YEL012W	CDC34
YEL012W	UBE2A
YEL012W	UBE2B
YEL012W	UBE2D1
YEL012W	UBE2D2
YEL012W	UBE2D3
YEL012W	UBE2E1
YEL012W	UBE2L3
YEL012W	UBE2R2
YEL012W	UBE2T
YEL012W	UBE2V1
YEL012W	UBE2V2
YEL012W	UBE2W
YEL016C	ENPP1
YEL016C	ENPP2
YEL016C	ENPP3
YEL019C	BRCA1
YEL019C	PRPF19
YEL020C	ILVBL
YEL020W-A	TIMM10
YEL020W-A	TIMM9
YEL021W	UMPS
YEL022W	CYTH2
YEL022W	FBXO8
YEL022W	GBF1
YEL022W	IQSEC1
YEL022W	IQSEC2
YEL022W	IQSEC3
YEL026W	NHP2L1
YEL026W	RPL7A
YEL027W	ATP6V0B
YEL027W	ATP6V0C
YEL030W	HSPA1A
YEL030W	HSPA9
YEL031W	ATP2A2
YEL031W	ATP2C1
YEL032W	MCM2
YEL032W	MCM3
YEL032W	MCM4
YEL032W	MCM5
YEL032W	MCM6
YEL032W	MCM7
YEL034W	RPL26
YEL034W	RPL26L1
YEL034W	RPL27
YEL034W	RPS4X
YEL034W	RPS4Y1
YEL037C	RAD23B
YEL041W	NADK
YEL050C	MRPL2
YEL050C	RPL8
YEL054C	MRPL11
YEL054C	RPL12
YEL056W	TAF5
YEL060C	PCSK9
YEL061C	KIF25
YEL061C	KIFC1
YEL063C	SLC7A4
YEL066W	CSRP2BP
YEL069C	SLC2A1
YEL069C	SLC2A2
YEL069C	SLC2A3
YEL069C	SLC2A4
YEL069C	SLC2A5
YEL077C	TDRD12
YER003C	MPI
YER006W	GNL1
YER006W	GNL2
YER006W	GNL3
YER006W	GNL3L
YER006W	GTPBP10
YER006W	GTPBP4
YER006W	LSG1
YER006W	MTG1
YER007W	TBCE
YER008C	EXOC1
YER012W	PSMA1
YER012W	PSMA2
YER012W	PSMA3
YER012W	PSMA4
YER012W	PSMA6
YER012W	PSMA7
YER012W	PSMA8
YER012W	PSMB6
YER015W	ACSL4
YER015W	SLC27A4
YER016W	GAS2L1
YER016W	GAS2L2
YER017C	AFG3L2
YER017C	LONP2
YER017C	PSMC1
YER017C	PSMC2
YER017C	PSMC4
YER017C	SPG7
YER020W	ARFRP1
YER020W	GNA11
YER020W	GNA13
YER020W	GNA14
YER020W	GNAI2
YER020W	GNAL
YER020W	GNAT1
YER021W	PSMD11
YER023W	NOXRED1
YER023W	PYCR1
YER023W	PYCRL
YER024W	CPT1A
YER025W	EIF2S3
YER025W	EIF5B
YER027C	PRKAB1
YER027C	PRKAB2
YER028C	BCL6
YER028C	BCL6B
YER028C	E4F1
YER028C	EGR1
YER028C	FEZF1
YER028C	FEZF2
YER028C	GFI1
YER028C	GFI1B
YER028C	GLIS2
YER028C	GZF1
YER028C	HIC1
YER028C	IKZF1
YER028C	KLF10
YER028C	KLF11
YER028C	KLF12
YER028C	KLF4
YER028C	OSR1
YER028C	OSR2
YER028C	PRDM1
YER028C	PRDM16
YER028C	SALL1
YER028C	SALL4
YER028C	SCRT2
YER028C	SNAI1
YER028C	SNAI2
YER028C	WT1
YER028C	YY1
YER028C	ZBTB14
YER028C	ZBTB32
YER028C	ZBTB40
YER028C	ZBTB7A
YER028C	ZEB1
YER028C	ZFP57
YER028C	ZNF136
YER028C	ZNF148
YER028C	ZNF157
YER028C	ZNF174
YER028C	ZNF177
YER028C	ZNF189
YER028C	ZNF202
YER028C	ZNF205
YER028C	ZNF254
YER028C	ZNF345
YER028C	ZNF366
YER028C	ZNF496
YER028C	ZNF675
YER028C	ZNF8
YER029C	LSM2
YER029C	LSM3
YER029C	LSM7
YER029C	NAA38
YER029C	SNRPB
YER029C	SNRPD1
YER029C	SNRPD2
YER029C	SNRPD3
YER029C	SNRPE
YER029C	SNRPF
YER029C	SNRPG
YER031C	ARF3
YER031C	ARF4
YER031C	ARF5
YER031C	ARF6
YER031C	RAB10
YER031C	RAB11A
YER031C	RAB13
YER031C	RAB14
YER031C	RAB1A
YER031C	RAB27A
YER031C	RAB2B
YER031C	RAB39B
YER031C	RAB3D
YER031C	RAB4B
YER031C	RALA
YER031C	RSG1
YER031C	SAR1A
YER031C	SAR1B
YER039C	SLC35D2
YER039C	SLC35F2
YER040W	GATA1
YER040W	GATA2
YER040W	GATA3
YER040W	GATA4
YER040W	GATA5
YER040W	GATA6
YER040W	MTA2
YER042W	MSRA
YER045C	JUNB
YER048W-A	SDHAF1
YER050C	MRPS18A
YER050C	MRPS18B
YER050C	MRPS18C
YER054C	PPP1R3A
YER054C	PPP1R3B
YER054C	PPP1R3D
YER054C	PPP1R3E
YER056C-A	RPL34
YER061C	FASN
YER063W	CCAR1
YER063W	HNRNPUL1
YER063W	MKL1
YER063W	MKL2
YER063W	SAFB
YER063W	SAFB2
YER063W	SARNP
YER063W	SLTM
YER063W	XRCC6
YER066W	CDRT1
YER066W	CIRH1A
YER066W	DCAF12L1
YER066W	LRBA
YER066W	STRN4
YER066W	TBL2
YER066W	TLE4
YER066W	WDFY1
YER066W	WDR36
YER066W	WDR46
YER066W	WDR55
YER066W	WDR59
YER066W	WDR74
YER066W	WSB1
YER069W	ALDH18A1
YER069W	NAGS
YER070W	RRM1
YER074W	RPS24
YER075C	CDC14B
YER075C	DUSP1
YER075C	DUSP10
YER075C	DUSP13
YER075C	DUSP16
YER075C	DUSP2
YER075C	DUSP22
YER075C	DUSP3
YER075C	DUSP4
YER075C	DUSP5
YER075C	DUSP6
YER075C	DUSP7
YER075C	DUSP8
YER075C	DUSP9
YER075C	PTEN
YER075C	PTPN12
YER075C	PTPN13
YER075C	PTPN14
YER075C	PTPN18
YER075C	PTPN2
YER075C	PTPN21
YER075C	PTPN22
YER075C	PTPN3
YER075C	PTPN4
YER075C	PTPN5
YER075C	PTPN6
YER075C	PTPN7
YER075C	PTPN9
YER075C	PTPRB
YER075C	PTPRC
YER075C	PTPRD
YER075C	PTPRE
YER075C	PTPRH
YER075C	PTPRK
YER075C	PTPRM
YER075C	PTPRN2
YER075C	PTPRO
YER075C	PTPRR
YER075C	PTPRT
YER075C	PTPRU
YER075C	PTPRZ1
YER075C	SSH3
YER075C	STYXL1
YER078C	METAP1
YER078C	METAP1D
YER078C	METAP2
YER078C	PEPD
YER078C	XPNPEP1
YER078C	XPNPEP2
YER078C	XPNPEP3
YER080W	ETNK2
YER082C	BOP1
YER082C	DCAF13
YER082C	KM-PA-2
YER082C	RRP9
YER082C	TBL3
YER082C	UTP15
YER082C	UTP18
YER082C	WDR36
YER082C	WDR55
YER087W	TARSL2
YER088C	SMARCC1
YER088C	SMARCC2
YER089C	ILKAP
YER089C	PDP1
YER089C	PHLPP2
YER089C	PPM1A
YER089C	PPM1B
YER089C	PPM1D
YER089C	PPM1F
YER089C	PPM1G
YER089C	PPM1J
YER089C	PPM1K
YER089C	PPM1L
YER089C	PPM1M
YER094C	PSMA1
YER094C	PSMA2
YER094C	PSMA3
