Chromosome	Start	End
chr2	173906041	173910200
chr2	174091200	174097106
chr2	174105869	174111079
chr2	174119970	174124610
chr2	174139977	174145477
chr2	174247919	174250867
chr2	174264424	174270091
chr2	174281372	174286056
chr2	174306766	174308645
chr2	174344356	174348564
chr2	174351199	174353337
chr2	174473369	174479004
chr2	174479260	174481149
chr2	174487547	174490875
chr2	174551768	174554115
chr2	174707728	174712414
chr2	174737123	174738951
chr2	174837167	174840107
chr2	174852794	174856722
chr2	174893412	174898749
chr2	175261148	175262442
chr2	175286685	175288855
chr2	175363768	175369585
chr2	175370720	175372163
chr2	175446270	175450930
chr2	175585616	175590459
chr2	176214559	176218078
chr2	176398814	176400793
chr2	176481003	176484958
chr2	176550336	176553229
chr2	176594339	176596709
chr2	176636201	176638089
chr2	176653948	176656584
chr2	176705420	176710118
chr2	176735728	176741671
chr2	176884317	176888760
chr2	177073562	177075842
chr2	177253799	177259539
chr2	177277284	177280147
chr2	177361516	177364227
chr2	177365619	177371229
chr2	177391743	177401482
chr2	177421669	177429661
chr2	177476850	177483123
chr2	177536779	177538446
chr2	177573493	177575528
chr2	177599220	177603719
chr2	177622704	177627881
chr2	177627881	177629709
chr2	177642214	177645104
chr2	177668693	177669989
chr2	177678844	177683404
chr2	177701103	177704735
chr2	177714646	177716131
chr2	177718220	177720450
chr2	177813349	177814650
chr2	177836844	177840892
chr2	177888371	177890259
chr2	177934993	177936558
chr2	178036386	178039034
chr2	178147543	178150695
chr2	178432161	178434615
chr2	178468008	178471407
chr2	178485053	178487729
chr2	178538023	178540293
chr2	178549852	178553569
chr2	178561535	178563293
chr2	178636333	178638250
chr2	178693877	178697409
chr2	179242526	179244560
chr2	179375129	179379190
chr2	179566146	179569400
chr2	179583496	179585745
chr2	179682878	179684839
chr2	180136431	180140151
chr2	180167652	180169489
chr2	180201455	180203536
chr2	180219676	180223244
chr2	180271867	180278564
chr2	180287156	180292824
chr2	180335921	180338192
chr2	180368078	180370718
chr2	180390513	180397173
chr2	180397173	180398833
chr2	180428212	180430419
chr2	180436657	180439812
chr2	180479625	180480656
chr2	180510494	180513046
chr2	180564516	180568975
chr2	180592145	180595863
chr2	180661067	180663444
chr2	180775704	180777191
chr2	180778082	180779911
chr2	180873098	180875602
chr2	180914918	180916654
chr2	180929549	180931461
chr2	180988326	180992576
chr2	181000109	181001694
chr2	181041286	181046999
chr2	181081536	181085244
chr2	181310516	181314519
chr2	181373083	181378150
chr2	181515257	181518008
chr2	181590747	181595200
chr2	181626522	181629041
chr2	181809907	181813765
chr2	181920222	181921679
chr2	182038445	182039477
chr2	182055300	182056984
chr2	182072379	182073742
chr2	182096215	182099017
chr2	182234321	182236208
chr2	182262616	182263951
chr2	182303751	182307938
chr2	182332961	182337447
chr2	182352156	182355511
chr2	182572502	182578791
chr2	182580625	182582372
chr2	182931775	182934961
chr2	182952173	182953527
chr2	182994800	182996581
chr2	183149854	183155564
chr2	183163828	183166891
chr2	183205553	183206834
chr2	183212854	183216947
chr2	183351622	183353582
chr2	183520076	183521984
chr2	183685562	183689763
chr2	183698233	183701308
chr2	183702830	183704583
chr2	183759841	183764723
chr2	183989678	183991949
chr2	184072276	184077526
chr2	184139962	184146150
chr2	184210901	184215532
chr2	184353810	184360927
chr2	184391617	184392792
chr2	184441474	184444489
chr2	184474807	184476015
chr2	184855828	184862344
chr2	184907116	184909956
chr2	185277576	185282179
chr2	185345191	185349465
chr2	185450208	185454461
chr2	185597048	185598108
chr2	185928975	185933948
chr2	186112259	186116442
chr2	186185951	186191006
chr2	186209612	186211841
chr2	186240664	186246372
chr2	186528791	186533911
chr2	186878406	186881195
chr2	187494347	187498492
chr2	187565048	187566790
chr2	187684652	187689083
chr2	187715070	187716998
chr2	188152166	188153363
chr2	188434850	188436287
chr2	188541558	188545713
chr2	188698771	188700615
chr2	188797587	188800394
chr2	188849997	188851710
chr2	188857203	188860470
chr2	188891930	188899316
chr2	189068293	189073346
chr2	189580148	189584537
chr2	189749042	189752395
chr2	189805065	189806285
chr2	189837112	189841613
chr2	189880752	189882720
chr2	189895094	189897394
chr2	189977464	189981212
chr2	190357269	190364368
chr2	190468512	190471946
chr2	190488806	190492740
chr2	190705968	190708943
chr2	190940478	190944191
chr2	191055142	191060776
chr2	191219064	191221522
chr2	191328080	191333533
chr2	191494411	191498404
chr2	191589594	191592857
chr2	191652631	191655153
chr2	191845991	191851485
chr2	191871287	191874667
chr2	191895607	191899346
chr2	191971155	191974332
chr2	192007734	192009517
chr2	192050102	192055486
chr2	192085116	192087609
chr2	192124901	192128815
chr2	192227230	192231356
chr2	192299572	192302231
chr2	192340914	192344702
chr2	192360098	192364713
chr2	192389645	192391357
chr2	192445959	192448866
chr2	192492474	192498703
chr2	192589985	192592113
chr2	192609666	192614540
chr2	192688801	192691770
chr2	192694603	192699699
chr2	192757861	192763767
chr2	192791165	192797035
chr2	192818602	192820898
chr2	192863300	192865778
chr2	192958448	192960864
chr2	192973401	192978440
chr2	192982144	192985954
chr2	193027986	193031408
chr2	193057128	193059868
chr2	193140700	193144041
chr2	193328703	193330720
chr2	193330720	193334433
chr2	193364447	193369006
chr2	193395892	193398127
chr2	193741093	193742317
chr2	194151845	194155803
chr2	194237116	194238294
chr2	194328717	194331193
chr2	194750206	194751518
chr2	194751518	194752912
chr2	194754190	194758641
chr2	195375117	195379647
chr2	195525824	195527608
chr2	195562736	195566946
chr2	195570931	195573781
chr2	195608935	195613435
chr2	195739203	195741858
chr2	195782927	195785764
chr2	195834237	195837713
chr2	195856029	195863278
chr2	195964436	195968208
chr2	196051164	196053643
chr2	196058724	196062075
chr2	196195754	196198380
chr2	196284061	196288705
chr2	196445225	196448357
chr2	196459058	196460771
chr2	197065415	197070424
chr2	197073436	197079760
chr2	197120283	197123050
chr2	197129838	197132427
chr2	197137710	197140724
chr2	197197233	197202407
chr2	197261181	197263337
chr2	197307055	197309807
chr2	197320088	197321747
chr2	197364404	197366356
chr2	197485956	197487739
chr2	197624291	197626466
chr2	197792566	197797061
chr2	197814330	197817320
chr2	197826484	197831641
chr2	197853632	197858101
chr2	197904195	197907294
chr2	198027087	198030267
chr2	198035064	198038952
chr2	198075784	198078070
chr2	198103817	198106655
chr2	198140953	198144309
chr2	198823828	198825462
chr2	198952637	198954774
chr2	199050278	199055167
chr2	199085661	199091237
chr2	199117457	199119985
chr2	199174885	199176823
chr2	199251210	199254349
chr2	199353571	199361510
chr2	199494989	199497285
chr2	199604857	199607051
chr2	199630545	199635671
chr2	199655520	199657390
chr2	199703657	199705667
chr2	199887066	199891468
chr2	200197340	200201605
chr2	200573938	200576280
chr2	200601021	200604664
chr2	200676102	200677625
chr2	200697530	200701788
chr2	201233502	201236017
chr2	201309594	201318650
chr2	201331665	201334404
chr2	201355533	201358597
chr2	201454243	201455723
chr2	201489465	201491560
chr2	201571143	201576284
chr2	201597211	201598521
chr2	201604640	201606722
chr2	201643519	201648193
chr2	202108741	202113518
chr2	202378963	202383316
chr2	202501448	202507232
chr2	202540420	202545374
chr2	202553243	202557904
chr2	202560012	202565570
chr2	202802553	202806638
chr2	202830017	202836431
chr2	202859617	202865534
chr2	204442633	204446380
chr2	204581195	204585502
chr2	204657348	204661524
chr2	204684835	204688432
chr2	204814291	204816575
chr2	204838091	204843673
chr2	204989546	204993453
chr2	205140805	205146660
chr2	205335772	205338431
chr2	205359832	205363596
chr2	205388424	205393780
chr2	205500772	205502517
chr2	205695976	205699871
chr2	205767001	205771480
chr2	205785700	205789257
chr2	205797510	205801071
chr2	205851799	205855447
chr2	205951603	205955135
chr2	206084909	206086520
chr2	206136272	206139804
chr2	206227595	206231098
chr2	206260997	206263675
chr2	206287887	206292335
chr2	206342082	206346565
chr2	206429760	206435709
chr2	206492398	206496749
chr2	206541151	206545779
chr2	206631618	206640502
chr2	206734473	206737517
chr2	206743798	206748062
chr2	206823264	206825726
chr2	207097363	207100686
chr2	207120539	207121782
chr2	207297052	207302819
chr2	207553056	207557425
chr2	207575797	207580110
chr2	207608948	207612514
chr2	207622543	207624557
chr2	207721890	207723962
chr2	207734385	207735837
chr2	207735993	207740653
chr2	207800252	207802067
chr2	207837183	207840332
chr2	207857174	207859590
chr2	207953530	207955158
chr2	207979765	207983196
chr2	208012851	208018717
chr2	208080975	208084024
chr2	208118301	208120208
chr2	208158477	208162078
chr2	208263990	208267610
chr2	208325814	208329445
chr2	208368772	208372913
chr2	208555031	208560343
chr2	208817202	208822120
chr2	208822120	208826456
chr2	208832584	208834477
chr2	208879603	208881818
chr2	208954513	208959669
chr2	208991487	208996677
chr2	209008464	209013586
chr2	209022246	209027065
chr2	209036755	209040538
chr2	209042963	209046100
chr2	209091977	209093430
chr2	209099465	209103457
chr2	209163556	209165017
chr2	209442767	209448838
chr2	209471211	209474223
chr2	209505108	209511685
chr2	209516429	209517915
chr2	209646982	209648745
chr2	209687986	209692190
chr2	209748356	209752968
chr2	209829195	209832776
chr2	209939763	209942078
chr2	210116349	210118307
chr2	210141952	210146702
chr2	210317830	210322212
chr2	210600033	210603164
chr2	210698433	210703778
chr2	210711426	210714896
chr2	211242811	211244451
chr2	211317778	211319276
chr2	211509186	211511778
chr2	211555489	211557133
chr2	211652012	211655017
chr2	211673410	211675247
chr2	211708330	211711552
chr2	211864272	211865593
chr2	211870954	211873405
chr2	211903881	211908631
chr2	211972676	211976631
chr2	212047246	212048407
chr2	212182265	212184148
chr2	212191157	212195182
chr2	212322858	212327432
chr2	212377032	212382485
chr2	212408905	212415948
chr2	212432770	212436904
chr2	212511895	212517278
chr2	212732780	212738678
chr2	212844602	212846898
chr2	213025556	213028378
chr2	213040887	213043927
chr2	213151230	213155240
chr2	213174996	213176634
chr2	213192268	213194322
chr2	213220698	213223711
chr2	213297253	213300820
chr2	213454397	213456994
chr2	213497090	213500670
chr2	213550376	213555564
chr2	213576272	213582322
chr2	213665513	213667581
chr2	213761541	213765321
chr2	213836206	213837725
chr2	213859254	213861246
chr2	213926508	213931272
chr2	214010105	214015745
chr2	214040047	214043659
chr2	214102339	214108196
chr2	214111280	214116780
chr2	214590367	214593647
chr2	214884987	214888479
chr2	215178139	215181488
chr2	215244282	215247022
chr2	215376225	215377588
chr2	215405743	215408779
chr2	215444997	215447373
chr2	215449624	215452976
chr2	215468841	215472318
chr2	215472318	215475310
chr2	215513555	215518312
chr2	215558559	215563043
chr2	215570362	215575422
chr2	215588470	215590582
chr2	215627397	215632048
chr2	215793176	215798231
chr2	215841891	215843954
chr2	215873363	215874397
chr2	215897281	215899854
chr2	216052248	216054598
chr2	216103847	216105776
chr2	216137978	216141357
chr2	216256151	216261087
chr2	216320050	216323133
chr2	216448007	216450871
chr2	216524861	216527808
chr2	216543100	216546411
chr2	216552151	216560347
chr2	216624563	216625794
chr2	216632385	216634766
chr2	216639210	216640956
chr2	216754805	216758382
chr2	216795091	216799126
chr2	216836863	216839840
chr2	216862444	216864687
chr2	216868598	216871530
chr2	216931788	216935423
chr2	216955910	216958899
chr2	217035200	217039653
chr2	217045939	217047640
chr2	217070248	217071809
chr2	217148417	217155206
chr2	217184715	217186252
chr2	217241528	217245937
chr2	217269054	217273062
chr2	217285104	217286343
chr2	217408298	217415482
chr2	217430380	217434643
chr2	217477177	217480229
chr2	217607160	217610649
chr2	217628087	217631840
chr2	217631840	217640818
chr2	217712899	217714625
chr2	217742256	217747908
chr2	217978195	217983890
chr2	218104219	218109347
chr2	218153274	218154940
chr2	218215918	218218646
chr2	218226173	218230353
chr2	218284524	218289357
chr2	218293234	218295212
chr2	218312353	218315342
chr2	218393779	218396460
chr2	218477430	218485418
chr2	218513356	218517719
chr2	218534201	218537009
chr2	218605841	218608306
chr2	218615634	218617530
chr2	218620552	218622116
chr2	218663979	218667800
chr2	218712606	218720268
chr2	218729865	218731915
chr2	218742002	218747073
chr2	218758957	218764290
chr2	218780531	218783760
chr2	218827913	218831656
chr2	218877398	218883186
chr2	218939266	218941095
chr2	219047782	219050791
chr2	219191256	219193963
chr2	219529838	219531256
chr2	219816482	219821169
chr2	220208203	220212719
chr2	220526923	220529928
chr2	220588805	220590182
chr2	220598195	220601136
chr2	220628227	220632517
chr2	220658735	220659918
chr2	220663908	220665668
chr2	220694084	220697472
chr2	220760831	220763284
chr2	220770146	220771290
chr2	220791596	220793239
chr2	220827172	220829165
chr2	220857956	220862287
chr2	220900975	220904961
chr2	220914643	220917579
chr2	220923635	220926429
chr2	220939437	220942723
chr2	221019458	221024911
chr2	221060885	221062958
chr2	221108868	221110780
chr2	221127679	221131312
chr2	221141487	221145182
chr2	221213711	221218885
chr2	221231032	221233363
chr2	221362838	221366772
chr2	221445218	221448910
chr2	221539279	221541332
chr2	221637700	221640207
chr2	221643554	221644928
chr2	221685029	221689553
chr2	221712033	221714058
chr2	221725511	221731290
chr2	221768441	221774149
chr2	221799303	221803552
chr2	221807206	221810486
chr2	221924429	221927852
chr2	221949051	221950948
chr2	221971645	221977559
chr2	222029288	222032342
chr2	222069957	222072740
chr2	222146655	222151724
chr2	222160579	222163552
chr2	222191045	222193919
chr2	222205362	222207613
chr2	222218904	222221224
chr2	222260749	222263189
chr2	222288922	222290902
chr2	222299140	222301357
chr2	222313432	222314741
chr2	222320066	222321795
chr2	222470413	222471516
chr2	222519213	222524354
chr2	222645644	222647889
chr2	222677604	222681948
chr2	222813349	222815785
chr2	222881439	222883679
chr2	222926680	222931419
chr2	222984939	222986828
chr2	223101131	223103548
chr2	223107780	223109307
chr2	223131962	223134682
chr2	223253848	223257053
chr2	223326034	223329017
chr2	223334238	223339582
chr2	223350001	223353446
chr2	223360792	223363709
chr2	223427682	223430985
chr2	223543826	223545344
chr2	223588671	223593243
chr2	223655115	223657420
chr2	223810266	223815920
chr2	223818523	223819999
chr2	223871795	223874281
chr2	223952836	223954544
chr2	223963094	223964844
chr2	223983756	223986200
chr2	224001910	224006438
chr2	224028510	224031648
chr2	224098531	224100238
chr2	224128542	224134323
chr2	224174892	224179428
chr2	224232527	224237681
